Date Submitted,Workout Date,Activity Type,Calories Burned (kCal),Distance (km),Workout Time (seconds),Avg Pace (min/km),Max Pace (min/km),Avg Speed (km/h),Max Speed (km/h),Avg Heart Rate,Steps,Notes,Source,Link
"Aug. 26, 2014","Aug. 26, 2014",Indoor Swim,48,0.17500006656000003,360,34.28570124539271,0,1.7500006656000002,0,,,b'',Map My Fitness MapMyRide iPhone,http://www.mapmyride.com/workout/706414797
"Aug. 19, 2014","Aug. 18, 2014",Run,369,5.0844004992,1405,4.608467798059333,2.773011860733317,13.019512492799999,21.637147276799997,,,b'',Map My Fitness MapMyRide iPhone,http://www.mapmyride.com/workout/695774385
"Aug. 18, 2014","Aug. 18, 2014",Indoor Swim,203,0.6750007165440001,1500,37.03699772053556,0,1.6200017197056003,0,,,b'',Map My Fitness MapMyRide iPhone,http://www.mapmyride.com/workout/695359627
"Aug. 17, 2014","Aug. 17, 2014",Run,369,5.089663054080001,1400,4.587117483894058,2.6381059611866697,13.080120387840001,22.743571276799997,,,b'',Map My Fitness MapMyRide iPhone,http://www.mapmyride.com/workout/694161571
"Aug. 14, 2014","Aug. 13, 2014",Run,523,7.23816948096,2151,4.953129970969537,2.6426978942973034,12.11354838144,22.703981414399998,,,b'',Map My Fitness MapMyRide iPhone,http://www.mapmyride.com/workout/689086135
"Aug. 13, 2014","Aug. 13, 2014",Indoor Swim,138,0.42500039155200003,1020,39.999963148081,0,1.5000013819482354,0,,,b'',Map My Fitness MapMyRide iPhone,http://www.mapmyride.com/workout/688676601
"Aug. 12, 2014","Aug. 12, 2014",Indoor Swim,81,0.225000775296,600,44.44429130008326,0,1.350004651776,0,,,b'',Map My Fitness MapMyRide iPhone,http://www.mapmyride.com/workout/687232543
"Aug. 12, 2014","Aug. 11, 2014",Run,524,7.3533341376,2323,5.265201224846894,3.484003420027042,11.395571742719998,17.221590144,,,b'',Map My Fitness MapMyRide iPhone,http://www.mapmyride.com/workout/686161319
"Aug. 11, 2014","Aug. 10, 2014",Hike,2092,17.0999237376,18000,17.54385637874811,0,3.42000084096,0,,,b'',Map My Fitness MapMyRide iPhone,http://www.mapmyride.com/workout/684796955
"Aug. 11, 2014","Aug. 9, 2014",Hike,1774,13.699379865600001,15266,18.573468444285375,5.838708194146186,3.23040402432,10.27625689728,,,b'',Map My Fitness MapMyRide iPhone,http://www.mapmyride.com/workout/684787851
"Aug. 8, 2014","Aug. 8, 2014",Bike Ride,1828,62.77857822720001,8994,2.3879108506323075,1.044636820965561,25.126526937599998,57.436038950400004,,,b'',Map My Fitness MapMyRide iPhone,http://www.mapmyride.com/workout/681943799
"Aug. 8, 2014","Aug. 7, 2014",Run,226,3.1522059993600005,851,4.50221332418675,3.4503685973912352,13.32676844928,17.3894447232,,,b'',Map My Fitness MapMyRide iPhone,http://www.mapmyride.com/workout/680943067
"Aug. 7, 2014","Aug. 7, 2014",Indoor Swim,179,0.52500019968,1320,41.9047459665911,0,1.4318187264,0,,,b'',Map My Fitness MapMyRide iPhone,http://www.mapmyride.com/workout/680537167
"Aug. 7, 2014","Aug. 6, 2014",Run,371,5.0973557184,1442,4.71543684880299,3.3420201026008107,12.724181775359998,17.953197926399998,,,b'',Map My Fitness MapMyRide iPhone,http://www.mapmyride.com/workout/679403263
"Aug. 6, 2014","Aug. 6, 2014",Indoor Swim,138,0.37499968281600005,1020,45.333371677387085,0,1.323528292291765,0,,,b'',Map My Fitness MapMyRide iPhone,http://www.mapmyride.com/workout/679004525
"Aug. 6, 2014","Aug. 5, 2014",Run,370,5.0817611750400005,1446,4.745113536944245,3.4947779965004373,12.644583621119999,17.168481791999998,,,b'',Map My Fitness MapMyRide iPhone,http://www.mapmyride.com/workout/677862517
"Aug. 5, 2014","Aug. 5, 2014",Indoor Swim,122,0.37499968281600005,900,40.00003383298861,0,1.4999987312640002,0,,,b'',Map My Fitness MapMyRide iPhone,http://www.mapmyride.com/workout/677421919
"Aug. 5, 2014","Aug. 4, 2014",Hike,1896,21.563600256,16314,12.609237055595322,4.01100075558737,4.758411778559999,14.95885248,,,b'',Map My Fitness MapMyRide iPhone,http://www.mapmyride.com/workout/676286489
"Aug. 1, 2014","Aug. 1, 2014",Bike Ride,1034,31.2901535232,4891,2.6055833929849674,1.207777827487473,23.0274595584,49.678035263999995,0,0,b'',Map My Fitness MapMyRide iPhone,http://www.mapmyride.com/workout/671958219
"Aug. 1, 2014","Aug. 1, 2014",Bike Ride,1051,31.3831736064,4785,2.541383321403006,1.1372211286089238,23.6092374144,52.7602508928,0,0,b'',Map My Fitness MapMyRide iPhone,http://www.mapmyride.com/workout/671550079
"Aug. 1, 2014","July 31, 2014",Run,433,5.082437099520001,1456,4.777437266364432,3.333656446353297,12.55903089408,17.998259558399997,0,0,b'',Map My Fitness MapMyRide iPhone,http://www.mapmyride.com/workout/670938131
"July 31, 2014","July 31, 2014",Indoor Swim,95,0.225000775296,600,44.44444444444444,0,1.3499998237439998,0,0,0,b'',Map My Fitness MapMyRide iPhone,http://www.mapmyride.com/workout/670592769
"July 30, 2014","July 30, 2014",Indoor Swim,76,0.12500000156160002,480,63.999990058060924,0,0.9375008163840001,0,0,0,b'',Map My Fitness MapMyRide iPhone,http://www.mapmyride.com/workout/669121475
"July 29, 2014","July 29, 2014",Indoor Swim,162,0.37499968281600005,1020,45.333315934939954,0,1.323529333632,0,0,0,b'',Map My Fitness MapMyRide iPhone,http://www.mapmyride.com/workout/667521813
"July 29, 2014","July 28, 2014",Run,446,5.08459362048,1536,5.036319146186272,3.317072049232482,11.91345864192,18.088221888,0,0,b'',Map My Fitness MapMyRide iPhone,http://www.mapmyride.com/workout/666324075
"July 28, 2014","July 28, 2014",Indoor Swim,99,0.25000032499200003,600,40.00002485484769,0,1.500000340608,0,0,0,b'',Map My Fitness MapMyRide iPhone,http://www.mapmyride.com/workout/665878045
"July 27, 2014","July 27, 2014",Hike,2015,17.416803571200003,14216,13.603741648771177,5.565093603356398,4.41055207296,10.78149435264,0,0,b'',Map My Fitness MapMyRide iPhone,http://www.mapmyride.com/workout/664778127
"July 26, 2014","July 25, 2014",Run,278,3.1392185932800003,891,4.734550226676211,3.291881661099181,12.672795421439998,18.226625472,0,0,b'',Map My Fitness MapMyRide iPhone,http://www.mapmyride.com/workout/662508019
"July 24, 2014","July 23, 2014",Bike Ride,1011,31.2962690304,5442,2.898547482701026,1.182177334367295,20.7000262656,50.753881727999996,0,0,b'',Map My Fitness MapMyRide iPhone,http://www.mapmyride.com/workout/659632163
"July 23, 2014","July 23, 2014",Indoor Swim,119,0.325000583424,720,36.92305684800763,0,1.62500291712,0,0,0,b'',Map My Fitness MapMyRide iPhone,http://www.mapmyride.com/workout/659228805
"July 23, 2014","July 23, 2014",Bike Ride,1114,31.430971123200003,4541,2.4080184224131074,1.191864511254275,24.91666848,50.3412459264,0,0,b'',Map My Fitness MapMyRide iPhone,http://www.mapmyride.com/workout/658738619
"July 22, 2014","July 22, 2014",Bike Ride,422,13.12666261632,2300,2.9206123737373733,1.9132453968822078,20.543598028799998,31.360320921599996,0,0,b'Got a flat',Map My Fitness MapMyRide iPhone,http://www.mapmyride.com/workout/657157939
"July 18, 2014","July 18, 2014",Bike Ride,1090,30.8667351168,4547,2.455540891195419,1.6943114710093055,24.4345090176,35.4124881792,0,0,b'',Map My Fitness MapMyRide iPhone,http://www.mapmyride.com/workout/652421297
"July 18, 2014","July 17, 2014",Bike Ride,1109,31.212744076800004,4446,2.3742344706911633,1.032836982024974,25.271206963199997,58.09232943359999,0,0,b'Work to home',Map My Fitness MapMyRide iPhone,http://www.mapmyride.com/workout/651359773
"July 17, 2014","July 17, 2014",Bike Ride,1081,31.421154124800005,4904,2.6014015648612108,1.1263782013043824,23.064474470399997,53.2681598592,0,0,b'',Map My Fitness MapMyRide iPhone,http://www.mapmyride.com/workout/650438593
"July 11, 2014","July 11, 2014",Bike Ride,980,31.4985635712,5794,3.0661064383997454,1.2078523920305417,19.568818368,49.67481657599999,0,0,b'Work to home',Map My Fitness MapMyRide iPhone,http://www.mapmyride.com/workout/642964435
"July 11, 2014","July 11, 2014",Bike Ride,1063,31.397174899200003,5044,2.6776127415891193,1.4141662689891035,22.408023052799997,42.427779609599995,0,0,b'Home to work.',Map My Fitness MapMyRide iPhone,http://www.mapmyride.com/workout/642872303
"April 12, 2014","April 11, 2014",Bike Ride,170,5.227149312000001,895,2.8540200230652983,1.6793985623956096,21.0230216064,35.7271149312,0,0,b'',Map My Fitness MapMyRide iPhone,http://www.mapmyride.com/workout/534031140
"April 11, 2014","April 11, 2014",Bike Ride,188,5.336874385920001,777,2.4279395828362365,1.645602183249821,24.712281791999995,36.4608148608,0,0,b'',Map My Fitness MapMyRide iPhone,http://www.mapmyride.com/workout/533520914
"April 6, 2014","April 6, 2014",Bike Ride,972,28.383356390400003,4467,2.623248975980275,1.4417116539409844,22.8723187968,41.6173139712,0,0,b'',Map My Fitness MapMyRide iPhone,http://www.mapmyride.com/workout/528085214
"April 2, 2014","April 2, 2014",Bike Ride,144,6.073680349440001,1532,4.2054961524695775,1.7510923705559531,14.267059868159999,34.2643821696,0,0,b'',Map My Fitness MapMyRide iPhone,http://www.mapmyride.com/workout/524406526
"Feb. 21, 2014","Feb. 21, 2014",Bike Ride,1360,45.2095307136,8707,3.210022220233834,1.1580184224131074,18.6914040192,51.81266914559999,0,0,b'',Map My Fitness MapMyRide iPhone,http://www.mapmyride.com/workout/489617865
"Nov. 26, 2013","Nov. 26, 2013",Bike Ride,55,3.01779358848,682,3.7665471148492804,1.9644153145629524,15.92972143488,30.5434179072,0,0,b'',Map My Fitness MapMyRide iPhone,http://www.mapmyride.com/workout/437464537
"Nov. 25, 2013","Nov. 25, 2013",Bike Ride,82,3.9645867571200006,852,3.584777399984093,1.4382754712479122,16.7374994688,41.716610496,0,0,b'',Map My Fitness MapMyRide iPhone,http://www.mapmyride.com/workout/437014313
"Nov. 25, 2013","Nov. 25, 2013",Bike Ride,20,0.6290652107520001,253,6.725908196134573,2.1307936649964208,8.92072253952,28.1585310336,0,0,b'',Map My Fitness MapMyRide iPhone,http://www.mapmyride.com/workout/436897013
"Nov. 25, 2013","Nov. 25, 2013",Bike Ride,17,0.922876707456,203,3.673608625626342,1.9182660761154855,16.332749452799998,31.2782443776,0,0,b'',Map My Fitness MapMyRide iPhone,http://www.mapmyride.com/workout/436893351
"Nov. 25, 2013","Nov. 25, 2013",Bike Ride,28,1.29660018048,348,4.473238785492722,2.034829098067287,13.413109754879999,29.486400767999996,0,0,b'',Map My Fitness MapMyRide iPhone,http://www.mapmyride.com/workout/436820235
"Nov. 22, 2013","Nov. 22, 2013",Bike Ride,33,1.264353754752,231,3.0465021772846574,1.4754769645271615,19.6946690688,40.664904192,0,0,b'',Map My Fitness MapMyRide iPhone,http://www.mapmyride.com/workout/435470957
"Nov. 22, 2013","Nov. 22, 2013",Bike Ride,27,0.974171328768,335,5.74281819176012,2.2521847411119063,10.447829061119998,26.640758707199996,0,0,b'',Map My Fitness MapMyRide iPhone,http://www.mapmyride.com/workout/435445579
"Nov. 22, 2013","Nov. 22, 2013",Bike Ride,42,1.7290791936,348,3.3637805217529624,1.677938340093852,17.837164224,35.7581752704,0,0,b'',Map My Fitness MapMyRide iPhone,http://www.mapmyride.com/workout/435416471
"Nov. 22, 2013","Nov. 22, 2013",Bike Ride,29,1.1447762768640002,216,3.1589268670961586,1.568676429650839,18.993799756799998,38.248796044799995,0,0,b'',Map My Fitness MapMyRide iPhone,http://www.mapmyride.com/workout/435385359
"Nov. 22, 2013","Nov. 22, 2013",Bike Ride,10,0.586716932736,134,3.82260101010101,2.108728773960073,15.696125153279997,28.453040985599998,0,0,b'',Map My Fitness MapMyRide iPhone,http://www.mapmyride.com/workout/435340905
"Nov. 22, 2013","Nov. 22, 2013",Bike Ride,23,1.24910843904,289,3.864959884275829,2.01862995108566,15.524086279679999,29.7231352704,0,0,b'',Map My Fitness MapMyRide iPhone,http://www.mapmyride.com/workout/435315269
"Nov. 22, 2013","Nov. 21, 2013",Bike Ride,37,1.80483101568,462,4.2754687624274235,1.9073175157082636,14.0335601472,31.457847167999997,0,0,b'',Map My Fitness MapMyRide iPhone,http://www.mapmyride.com/workout/435106599
"Nov. 22, 2013","Nov. 21, 2013",Bike Ride,34,1.85423787648,423,3.807594895808478,2.064045971526286,15.75798833664,29.069097868799997,0,0,b'',Map My Fitness MapMyRide iPhone,http://www.mapmyride.com/workout/435102951
"Nov. 22, 2013","Nov. 21, 2013",Bike Ride,23,1.08744178752,229,3.522882615525332,2.3362562634216175,17.0315266176,25.6820724864,0,0,b'',Map My Fitness MapMyRide iPhone,http://www.mapmyride.com/workout/435076013
"Nov. 21, 2013","Nov. 21, 2013",Bike Ride,26,1.2424328801280002,319,4.291835679630955,2.019605503857472,13.980033365759999,29.7088121088,0,0,b'',Map My Fitness MapMyRide iPhone,http://www.mapmyride.com/workout/435000139
